Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
18.3,12.29427828,63024304,0,0.382013,3.804,0.376544838,1.862266765,24.38632269,197.9657389,928.2421091,1.161039827,96.55334239,2.563493703,2457965.629,13.52419456,0.387829852,0
20.1,18.5574169,27426934,0,0.0526347,5.282,0.141216272,1.159605915,31.76076418,169.5136955,456.104188,0.995850691,120.9289431,1.323361139,2457959.534,234.4755003,0.789293345,0
19.4,24.17780274,69365520,0,0.0202174,2.607,0.681327315,3.234045392,30.10883917,144.8760106,2124.308533,1.030601929,174.41628,5.437488854,2458088.053,345.1627244,0.169466909,1
22,7.01041588,70460928,2,0.119529,5.351,0.289721158,1.163336885,14.02731096,83.28842652,458.3071939,0.826293576,140.7768237,1.500380195,2457879.527,95.02442981,0.785499344,0
20.3,18.5574341,27426946,0,0.0517568,5.282,0.141258917,1.15968047,31.76008202,169.5107223,456.1481753,0.995865262,120.9314871,1.323495678,2457959.53,32.33412419,0.789217231,0
25.9,14.34487076,2738973.25,8,0.0142738,3.446,0.595046158,2.145765804,8.337116541,184.070505,1148.079353,0.868936107,123.6720537,3.4225955,2456155.996,13.01424109,0.313567176,0
18.3,14.63702385,55034496,0,0.26063,4.116,0.268850962,1.641540283,29.04522132,176.3806457,768.2025487,1.200210599,224.3455271,2.082869966,2457794.432,96.56904429,0.468626407,0
18.3,34.18488408,59296884,0,0.196355,4.484,0.463561483,1.280798245,61.3851132,179.9577266,529.4433678,0.687069511,53.54939378,1.874526978,2458233.519,201.5563528,0.67995941,0
19.7,14.8123558,63235192,0,0.276006,4.582,0.163829882,1.426457186,25.20249154,341.9965205,622.2809966,1.192760874,65.02591682,1.660153498,2458098.86,303.0971882,0.578516783,0
23.4,17.60461239,64467884,4,0.108491,4.329,0.344650193,1.576163705,6.09858126,216.4154764,722.7704873,1.03293858,90.40954574,2.11938883,2458332.726,194.5238142,0.498083425,0
23.4,25.78151174,58275948,8,0.0263801,6.54,0.196048788,0.875695494,41.97149198,338.1029097,299.3147362,0.704016454,28.67561128,1.047374534,2454409.698,139.2800198,1.202747331,0
22.1,9.635769841,23719286,6,0.14244,3.774,0.404165287,1.921800507,16.49141023,356.7605802,973.1076403,1.145075453,6.067469537,2.698525562,2458146.761,305.8910355,0.369948796,0
24,14.08182053,56623188,7,0.014437,5.902,0.376556831,1.022899469,7.319368254,102.1356276,377.8747357,0.637719686,260.5953073,1.408079251,2458085.037,279.4616002,0.952696664,0
23.9,18.53179049,48261324,5,0.0374399,6.665,0.335366504,0.882849196,6.50902001,249.5755156,302.9899446,0.586771148,247.2206888,1.178927244,2458080.281,265.207677,1.188158242,0
20.8,27.45483713,40208280,8,0.20337,3.354,0.385976607,1.952454549,52.44441294,200.2490224,996.4828439,1.198852767,173.0106285,2.706056331,2456195.218,6.966157839,0.361270645,0
23.1,8.602099983,12478829,8,0.0810818,4.831,0.298239747,1.341765385,10.69492988,36.4049895,567.6926907,0.941597616,284.1697208,1.741933154,2456160.235,48.99752155,0.634145914,0
24.4,14.49842587,18594640,8,0.0944527,4.833,0.18882363,1.31446423,27.65739465,199.3351457,550.4547015,1.066262322,146.7507836,1.562666138,2457274.663,22.12932216,0.654004769,0
20.8,5.275620713,61661160,1,0.217107,4.949,0.100482605,1.31521698,7.121436675,268.6451593,550.9276096,1.183060551,229.0197911,1.447373409,2458038.235,335.3422296,0.653443381,0
19.5,15.82727472,64027568,0,0.365406,4.339,0.156958732,1.514698275,32.00938487,15.10021444,680.9067242,1.276953154,61.57332366,1.752443395,2457670.549,68.70620277,0.528706778,0
23.7,11.50340748,7134657.5,0,0.00226587,3.4,0.572689913,2.233987483,4.389219092,190.0998997,1219.605937,0.954605386,148.9994383,3.513369579,2457401.944,176.6802967,0.29517731,0
26.4,8.512338273,69907648,6,0.000497085,4.419,0.369398479,1.498387395,18.47011517,67.46327012,669.9379707,0.944885371,221.461053,2.05188942,2458120.637,295.4427194,0.537363182,0
23.9,7.912771579,3667534.75,7,0.0226563,4.358,0.388005807,1.55191234,2.646710392,165.025339,706.1536472,0.94976134,175.8151418,2.15406334,2458299.96,207.3339795,0.509804065,0
19.5,15.82728555,64027608,0,0.364596,4.339,0.157084831,1.514619112,32.00871395,15.09939549,680.8533457,1.276695425,61.58255897,1.752542799,2457670.606,174.4306764,0.528748228,0
22.2,10.35252911,22452642,6,0.0171954,3.577,0.583979094,2.023578438,6.79153297,299.8882409,1051.425466,0.841850935,118.807747,3.205305941,2458346.716,241.4581534,0.342392316,0
27.1,8.211458899,4160871.25,9,0.00965981,3.65,0.514534353,2.014868757,0.81932757,349.5025732,1044.644617,0.978149565,60.8179154,3.051587948,2456237.965,350.1906664,0.344614804,0
21.3,11.85974212,12244101,1,0.0521968,6.441,0.351335608,0.919626743,5.956232771,173.6807887,322.1186092,0.596529122,334.0570945,1.242724364,2457900.878,111.3375957,1.117600752,0
22.8,17.9776502,59482328,2,0.0293221,5.99,0.184882264,1.015786477,2.300296344,308.1439602,373.9401232,0.827985573,321.6573279,1.20358738,2458014.826,346.207798,0.962720975,0
17.9,17.61142114,52048356,1,0.035299,3.441,0.606560947,2.003090836,31.28972109,44.68256267,1035.498307,0.788094163,291.194299,3.21808751,2458241.688,276.1487796,0.347658705,1
23.6,6.700195134,10670486,6,0.0591346,3.941,0.417517643,1.804832865,8.723637588,11.30186258,885.6332489,1.051283302,15.0478463,2.558382427,2457992.898,3.090237189,0.406488804,0
23.6,16.33285624,46730904,7,0.0530552,6.295,0.327887182,0.937913139,21.32525707,22.04468854,331.7740058,0.630383443,312.3536815,1.245442834,2457847.944,165.535061,1.085075967,0
23.4,7.146699434,20058564,7,0.116413,4.432,0.327114103,1.514865158,12.14223269,188.0477611,681.0192565,1.019331401,240.8208851,2.010398915,2458306.782,198.0934197,0.528619414,0
23.8,26.57530424,4066204.25,9,0.0267454,3.106,0.686274657,2.232371603,35.56051097,31.13125916,1218.282935,0.700351546,282.041061,3.76439166,2456177.401,14.50850174,0.29549786,0
24.9,12.90976982,2369458.5,8,0.0156089,4.858,0.331106334,1.315970276,17.63768171,211.1780526,551.4009967,0.880244182,117.7169358,1.75169637,2456175.027,34.258626,0.652882389,0
20.9,2.522787813,74288184,5,0.220645,3.687,0.409686957,2.041044079,5.219838501,242.7883579,1065.067181,1.204854941,190.0913895,2.877233216,2458425.972,216.1875541,0.338006847,0
24.5,5.217650772,22381174,6,0.000297692,5.942,0.254086879,1.02265841,5.341970296,213.1150111,377.7411674,0.762814326,100.9813705,1.282502494,2458053.457,309.5301308,0.953033535,0
25,7.320287391,2225250.25,7,0.00542518,5.545,0.253784026,1.117923559,6.744239466,30.26770663,431.7343358,0.834212417,75.39888799,1.4016347,2458010.062,352.0271708,0.833846118,0
28.6,9.997106509,623299.5,7,0.00403207,5.251,0.35540075,1.194119124,3.543957362,205.5512708,476.6174158,0.769728293,265.9095394,1.618509956,2458187.907,218.4474553,0.755322798,0
24.8,10.31885785,1076279.5,7,0.00892726,2.944,0.65949658,2.828871722,4.721539756,24.74056006,1737.874091,0.963240496,29.87053265,4.694502948,2457978.606,4.535379047,0.207149644,0
24,16.31974172,29689062,7,0.0264789,4.285,0.432454651,1.577501283,6.698385824,207.031542,723.690728,0.895303516,116.7517754,2.259699049,2458352.153,185.0700818,0.497450065,0
23.9,17.29942862,53772948,7,0.0439968,6.92,0.257222443,0.84631376,8.30123408,78.06768111,284.3776951,0.628622867,161.5249415,1.064004653,2458131.893,193.6671891,1.265922068,0
19.5,23.42085729,64887240,5,0.111981,2.921,0.779721184,2.533844084,6.778600141,24.23504029,1473.222213,0.558152176,16.3524366,4.509535991,2457698.237,73.86162853,0.244362321,0
27.7,15.88038791,10260254,8,0.000254408,6.578,0.456442938,0.890795475,0.371279316,138.0938801,307.0898274,0.484198171,126.2215183,1.297392779,2454568.457,280.3348726,1.172295426,0
21.3,30.99478652,62931792,7,0.381816,2.196,0.611155101,3.284546843,60.90058886,219.3237115,2174.260704,1.277179285,218.5047655,5.2919144,2458459.123,284.0641572,0.165573521,0
20.9,12.09272793,26764270,2,0.121594,5.771,0.190182135,1.050674095,21.94571232,57.31398776,393.3693007,0.850854653,219.4972744,1.250493537,2458085.714,282.0149479,0.915170552,0
21.9,16.86848624,5429982,0,0.0395118,3.244,0.562031923,2.306625431,26.15274271,227.7139164,1279.569975,1.010228305,160.7867831,3.603022557,2457502.628,140.0735852,0.28134452,1
20.9,28.48613978,60478456,0,0.102553,4.875,0.467589733,1.275017274,24.87362966,258.3581054,525.8628972,0.678832287,248.2143431,1.871202261,2457862.218,94.66632449,0.684589086,0
28.4,18.90110507,631402.75,8,0.00115799,4.132,0.633209587,1.587013387,3.576493334,44.57930402,730.2462109,0.582101296,94.72394201,2.591925478,2456289.065,335.0721766,0.492984413,0
20.7,14.24435257,35383776,3,0.217789,4.63,0.14323683,1.399857019,27.17406043,230.7525908,604.9562189,1.199345937,160.187689,1.600368101,2458041.542,335.5763127,0.595084386,0
22.5,11.41976524,39265876,3,0.117067,6.363,0.192799583,0.934589126,16.86183046,189.9044553,330.011833,0.754400732,180.0785027,1.11477752,2457868.48,144.0162924,1.090869975,0
20.7,30.86579886,9576477,0,0.00333577,3.003,0.855311065,2.238733309,3.219758408,287.7249012,1223.49435,0.323919939,238.1067682,4.153546678,2457504.917,145.8199168,0.294239201,1
29.4,18.72322389,70851048,6,0.0040083,6.94,0.173253222,0.846581933,1.90016722,236.3703819,284.5128729,0.699908886,2.225319051,0.993254981,2458140.371,183.0181661,1.265320603,0
21.5,6.015652511,55934308,5,0.308036,3.395,0.449827869,2.346838866,11.05739534,226.2560114,1313.177203,1.291165339,196.1229386,3.402512392,2457582.404,114.6185092,0.274144266,0
23,12.33394803,35048852,7,0.235744,3.103,0.532946283,2.620340049,21.5181224,54.67269773,1549.297817,1.223839559,358.0755137,4.01684054,2457796.382,47.4294771,0.23236333,0
19.4,27.46564954,69957424,0,0.142079,5.744,0.495991234,1.040897018,16.33057635,330.3531337,387.8913311,0.524621222,210.941123,1.557172815,2457849.007,140.6002507,0.928094987,0
19.6,10.81821611,37668452,1,0.175219,4.588,0.277908964,1.426442549,20.81815286,224.0346761,622.2714189,1.030021378,249.4576211,1.82286372,2458184.456,253.5768031,0.578525687,0
23.7,19.73409694,50518504,5,0.00748771,7.34,0.283433449,0.779151811,26.94562709,233.3716211,251.2068937,0.558314125,8.286453516,0.999989496,2457912.589,125.984075,1.433081691,0
25.3,9.754718729,22867196,6,0.0199428,6.101,0.049783707,0.987690383,16.94815881,64.87534064,358.5334371,0.938519495,336.4711964,1.036861271,2458022.196,338.2157444,1.004090449,0
23,21.88742463,64194720,4,0.066041,4.809,0.314844065,1.336199989,18.06742484,243.6269864,564.1643284,0.915505353,246.7206741,1.756894625,2457982.221,11.66378481,0.638111951,0
26.4,21.40864753,64839932,8,0.00824096,7.215,0.298786524,0.804871097,0.715874127,330.1879753,263.7472409,0.56438646,286.4995865,1.045355734,2457492.031,220.0515022,1.364943189,0
26.1,11.63292007,74728128,6,0.000646304,6.147,0.42889631,0.963238729,16.45239648,289.2612878,345.3021883,0.550109192,297.8889334,1.376368265,2457828.438,179.3853618,1.04256507,0
18.8,19.26053158,63494848,0,0.209541,5.803,0.287746565,1.043616937,17.63552587,316.2223523,389.4126946,0.743319748,204.3110432,1.343914127,2457865.146,125.1309106,0.924469091,0
23.6,14.99483253,63250048,1,0.0135841,7.245,0.300504978,0.800808529,3.365302321,51.60300056,261.7528757,0.56016158,353.0200964,1.041455478,2458078.556,252.6458174,1.375343056,0
20.4,13.63764017,69613096,1,0.0511177,6.484,0.514787632,0.89385758,21.09358037,12.96137181,308.6746169,0.433710753,218.6192689,1.354004407,2457927.52,85.11513055,1.166276656,0
21.4,20.84640731,17825004,8,0.115219,5.442,0.372257892,1.098206516,34.32954399,246.2131272,420.3629691,0.689390473,63.76893366,1.507022558,2456178.944,75.83956148,0.856402743,0
25.5,5.611424328,3234464.75,6,0.0185856,6.135,0.178397246,0.985480542,3.126290538,259.3622114,357.330846,0.809673527,58.30931759,1.161287557,2457957.969,42.84909442,1.007469699,0
25.1,8.38399861,3398062.5,7,0.000636431,4.2,0.423334912,1.633495958,1.156582219,69.45483229,762.5626382,0.94198009,330.4778995,2.325011826,2457765.97,110.7196092,0.472092366,0
16.8,10.15443815,44522080,0,0.113146,6.184,0.182717134,0.966789832,18.93368681,108.6003764,347.2134482,0.790140764,148.0354056,1.143438899,2455760.351,172.2677628,1.0368262,0
21.3,9.107496626,24276782,0,0.151332,4.271,0.291462635,1.598470545,16.69314907,259.4497867,738.1682878,1.132576107,169.9586388,2.064364982,2457734.504,129.7244353,0.487693668,0
23.1,9.466251582,23340354,6,0.0226427,7.255,0.428068734,0.793965151,6.469266384,55.44993791,258.4048068,0.454093494,204.0774144,1.133836808,2457952.639,66.6776218,1.393162939,0
19.7,26.08908922,67330464,0,0.0400648,5.094,0.259334555,1.205670978,33.14970024,101.1251069,483.550278,0.892998831,41.0697675,1.518343125,2458234.292,185.9433741,0.74449342,1
23,13.0467348,23101282,8,0.0653132,5.974,0.085972556,1.007766353,22.48579281,65.77765885,369.5202201,0.921126104,6.746192688,1.094406601,2455534.31,168.7280906,0.974236268,0
18.6,7.640652572,39126276,0,0.229806,2.927,0.635298851,2.864561356,14.2774473,166.2448483,1770.865675,1.044708819,261.5189138,4.684413893,2458033.639,353.2630942,0.203290405,0
25.4,8.505529457,26634070,5,0.0334638,6.187,0.078163892,0.97629156,7.130930989,272.4929132,352.3446884,0.899980811,50.44054153,1.052602308,2457940.496,61.30792063,1.021726769,0
23.9,16.10268456,18621996,2,0.0958236,7.436,0.434024505,0.760316638,30.73189791,259.2968837,242.1531752,0.430320585,351.9828501,1.090312691,2458082.596,237.9503656,1.486662315,0
23.4,2.701561922,31135752,6,0.170156,4.132,0.326714089,1.7043497,4.291499309,244.8046098,812.7116582,1.147514641,212.5264278,2.261184759,2457923.421,34.1431778,0.442961531,0
27.8,10.04605444,275510.0938,8,0.00132616,3.127,0.630492719,2.551067767,0.570867059,256.3122629,1488.268946,0.942638115,214.996278,4.159497419,2456297.647,354.6428213,0.241891764,0
21.2,5.464515609,42078560,8,0.271055,3.27,0.523335541,2.445862711,12.10828283,138.5368732,1397.161278,1.165855827,288.8830719,3.725869595,2456256.499,20.09806171,0.257665314,0
25,10.774424,41288760,8,0.0991106,5.237,0.141623853,1.200286824,18.4359651,54.76934054,480.3148177,1.030297579,112.1592323,1.370276068,2456357.362,54.81781036,0.74950842,0
19.4,21.30570393,27110592,0,0.172631,6.11,0.595210518,0.953976883,17.81280896,114.2777014,340.3338941,0.386159808,194.9751202,1.521793957,2457921.075,84.01467726,1.057784741,0
20.4,16.44241263,53552216,0,0.0178569,7.659,0.333597405,0.743386313,22.22460428,282.6948192,234.1101633,0.495394568,340.1126679,0.991378058,2458054.708,276.641821,1.537737597,1
19.3,16.45427082,54160584,2,0.259634,3.404,0.429957122,2.176538685,29.82671362,266.7543358,1172.864963,1.240720375,173.410406,3.112356994,2457431.235,174.7305212,0.306940706,0
26.9,14.4036395,660830.4375,7,0.0013246,3.483,0.61371549,2.094877621,4.005975343,83.44685168,1107.481329,0.809218775,58.768354,3.380536468,2458530.989,187.5582159,0.325061914,0
27.6,8.836703655,468446.4063,7,0.00312187,5.222,0.307995184,1.207304838,5.636515089,262.4226014,484.5335327,0.835460763,250.7392971,1.579148913,2457784.368,160.5825377,0.742982633,0
24.5,21.72084605,57143864,7,0.0212822,7.704,0.392735477,0.742133189,4.330641745,108.7028418,233.5184547,0.450671157,174.3828076,1.033595221,2458080.294,236.9874579,1.541634046,0
24.4,10.75519501,30197754,6,0.0618955,6.245,0.300400458,0.95439677,13.97631434,43.76082497,340.5586126,0.667695543,316.1769787,1.241097996,2457929.763,74.77494755,1.057086759,0
25.7,14.42038844,48913720,1,0.00141735,5.991,0.145488349,1.016374588,4.487439657,98.87988585,374.2649213,0.868503928,83.67218884,1.164245248,2457832.66,161.4431513,0.961885498,0
25.2,5.90835464,5961561,7,0.0306396,4.134,0.404235202,1.681127235,1.958805969,303.2555517,796.1580724,1.001556427,129.6504992,2.360698043,2457861.664,62.77746072,0.452171513,0
23.4,9.425069124,21011558,6,0.140935,4.367,0.3515114,1.540759634,13.74634389,294.6039638,698.5552565,0.999165059,110.8789696,2.08235421,2458337.993,186.0733532,0.515349354,0
18.3,19.59476883,67817840,0,0.368139,3.942,0.339299572,1.676770158,38.23688725,106.1941673,793.0649034,1.107842762,265.5523475,2.245697554,2457776.869,101.5137929,0.453935105,0
23.2,14.05961746,20917352,1,0.132872,5.139,0.087162916,1.215552803,26.99284126,89.37854179,489.5072974,1.109601676,21.28053183,1.32150393,2457771.972,168.0670021,0.735433367,0
20.8,5.316194428,71654088,0,0.00676109,4.351,0.385413558,1.553277835,6.88172143,210.1292861,707.0858469,0.954623498,321.8832306,2.151932173,2457798.408,102.8916846,0.509131956,1
20.3,13.57907337,14995797,0,0.0295168,3.686,0.568829615,1.933230414,7.326885082,157.2725972,981.8018704,0.833551701,252.168928,3.032909126,2458224.533,277.8530274,0.366672758,1
22.2,17.29705653,63615824,5,0.00935383,6.345,0.101198819,0.943080533,12.21539598,295.5281876,334.5196221,0.847641897,306.0132428,1.038519169,2458063.484,292.2186437,1.076170055,0
20.2,16.3863902,54277240,1,0.0357439,5.146,0.121971426,1.19806655,32.59987105,289.1275128,478.982715,1.051936664,356.6015626,1.344196437,2457976.144,18.30568294,0.751592884,1
25.4,11.66890873,3673660,7,0.024572,4.786,0.419124915,1.345524004,5.685540269,121.978023,570.0797332,0.781581371,272.8727274,1.909466637,2457960.46,25.28480798,0.631490613,0
23.2,11.29728426,31846054,7,0.00619496,4.28,0.508018869,1.558818245,2.085689092,336.6146842,710.8723911,0.766909163,119.1652284,2.350727327,2457714.543,144.8143307,0.506420005,0
23.3,8.117699628,8942714,6,0.0485347,7.021,0.330027217,0.829885501,4.977297293,143.8828766,276.1376932,0.556000699,102.3412276,1.103770303,2458042.421,305.3478473,1.303697426,0
21.6,20.60099264,62018968,6,0.0215439,2.927,0.794746569,2.491291905,3.815056073,32.51545838,1436.267562,0.511346212,114.3373588,4.471237598,2457754.407,61.6830773,0.250649677,1
24.1,13.41635099,16779550,8,0.106917,5.083,0.240856088,1.233311824,23.84893845,122.1964667,500.2738124,0.936261163,281.857195,1.530362485,2456241.6,51.73983975,0.719605926,0
27.8,11.16117659,217903.5313,8,0.00109258,4.323,0.459646505,1.551494198,2.567112993,297.0525895,705.8682712,0.838355313,120.6671547,2.264633084,2456266.632,27.98319113,0.510010174,0
21.5,15.2200853,38645000,2,0.243116,6.186,0.330563031,0.953873459,25.22609662,273.01318,340.2785508,0.638558158,345.7741281,1.269188761,2458111.404,242.6678412,1.05795678,0
24.8,2.44403281,7122967,4,0.0248379,5.503,0.155187708,1.13594676,2.472334583,15.39358392,442.2169577,0.959661786,102.3995268,1.312231733,2458078.911,296.1673513,0.814080043,0
22.8,12.19861787,4631113,7,0.0122188,5.068,0.224912192,1.246243757,20.63516003,294.6071146,508.1628597,0.965948341,147.2815522,1.526539172,2457804.44,138.8957706,0.7084343,0
26,17.68070544,33434758,6,0.000325302,6.847,0.385612845,0.852711989,4.744503496,26.53301434,287.6086745,0.523895293,225.6455025,1.181528685,2458101.44,233.652972,1.251700772,0
24.2,7.181232089,70134312,7,0.0188698,4.865,0.326176538,1.330046303,4.238242829,254.8804387,560.2715464,0.896216404,113.0544775,1.763876201,2457863.899,87.77214376,0.64254557,0
26,8.424163547,32187338,8,0.0433232,4.911,0.222095097,1.319452769,9.861010581,313.6795948,553.5912283,1.026408778,169.8479253,1.61249676,2457411.805,12.80768149,0.650299321,0
